grid_cell,Arable,Aridity,Forest,Grassland,Pastureland,Pop_den,Precipitation,Shrubland,Temp_max,Terrain_roughness,Wetlands
14342,864.939453125,31.572521209716797,72.5889663696289,14.991544723510742,0,29.959074020385742,326.205810546875,20.592308044433594,366.1803894042969,1.3962363004684448,10.359569549560547
14343,857.97314453125,30.11722183227539,94.52054595947266,12.090261459350586,0,23.416393280029297,330.63653564453125,18.71764373779297,363.9397277832031,1.3873295783996582,4.794475555419922
14344,705.15087890625,28.712621688842773,212.6998291015625,20.48849868774414,0.5649769902229309,33.8642463684082,334.6855773925781,39.0379753112793,364.1128234863281,2.2291693687438965,3.0188770294189453
14345,494.0636901855469,26.908205032348633,398.4898986816406,14.207893371582031,14.48954963684082,43.96729278564453,341.9563293457031,53.383888244628906,360.7208557128906,3.923818826675415,4.51033878326416
14346,381.1220397949219,27.745243072509766,431.6981201171875,0.2799382507801056,49.72748565673828,134.6161651611328,351.2591247558594,67.45183563232422,345.6828918457031,4.905089855194092,4.980539321899414
14347,690.8642578125,30.138957977294922,186.05848693847656,0,36.30442810058594,91.68951416015625,357.12847900390625,38.91239929199219,338.47833251953125,2.56154727935791,1.825373649597168
14348,542.46417236328125,31.32183074951172,334.099609375,0,36.82389450073242,40.86643981933594,359.2089538574219,57.36073303222656,333.2357177734375,4.7851643562316895,5.07432746887207
14349,242.4099884033203,30.974538803100586,316.5720520019531,0,80.61421203613281,382.3080139160156,355.46002197265625,137.90841674804688,335.256591796875,5.851372241973877,9.956328392028809
14350,511.1416931152344,28.258459091186523,243.62478637695313,0,54.64842224121094,165.7652587890625,353.4818115234375,93.43062591552734,339.0807800292969,3.4606075286865234,5.862614154815674
14351,437.1723327636719,27.804956436157227,420.443359375,0,63.88600540161133,32.439754486083984,350.3035888671875,57.288482666015625,339.2149658203125,8.5348052978515625,3.7119550704956055
14352,149.2663116455078,29.82891082763672,696.24298095703125,0,54.999412536621094,31.644210815429688,334.6037292480469,73.8027114868164,348.0555419921875,12.160391807556152,1.4430904388427734
14353,63.11885452270508,30.36402702331543,762.42041015625,0,49.4473762512207,32.896060943603516,320.2091064453125,90.2132797241211,359.6695251464844,11.914045333862305,7.961711406707764
14354,33.18860626220703,30.142162322998047,841.22186279296875,0,24.652286529541016,30.08303451538086,316.7738342285156,65.46429443359375,361.07562255859375,17.007219314575195,7.687871932983398
14355,7.794053077697754,26.3197078704834,942.53448486328125,0.010904310271143913,9.347454071044922,11.181855201721191,316.25933837890625,29.98921012878418,356.4063720703125,24.898977279663086,0.9799679517745972
14356,22.837430953979492,17.793893814086914,884.614501953125,0.043122682720422745,28.098499298095703,19.036270141601563,311.0891418457031,49.93202209472656,343.3465881347656,25.93450355529785,2.1646833419799805
14357,32.651405334472656,14.349026679992676,883.60772705078125,0.0016111768782138824,28.58379364013672,11.543850898742676,303.9648742675781,44.663291931152344,313.59698486328125,29.36408805847168,0.14122003316879272
14358,73.0495834350586,30.3653564453125,793.7161865234375,0,60.29056167602539,16.52732276916504,296.7201843261719,52.98509216308594,310.3740234375,28.723350524902344,0.20373642444610596
14359,147.21926879882813,34.39200210571289,662.5335693359375,0,86.38053131103516,37.43947982788086,307.0727844238281,70.404998779296875,333.13983154296875,20.13742446899414,0.3369297981262207
14360,193.686767578125,34.00076675415039,597.24468994140625,0.34035632014274597,39.47502517700195,95.63810729980469,320.0726623535156,111.45636749267578,349.6899719238281,9.815682411193848,1.7930717468261719
14361,NA,35.467525482177734,NA,NA,NA,395.23590087890625,333.95404052734375,NA,356.0543518066406,4.994297027587891,NA
14362,NA,31.48858070373535,NA,NA,NA,181.48355102539063,343.8296813964844,NA,358.4750671386719,3.9451751708984375,NA
14363,NA,NA,NA,NA,NA,NA,359.2090148925781,NA,356.7614440917969,NA,NA
14364,317.8310852050781,29.485902786254883,416.6221618652344,13.407135009765625,0.010075848549604416,72.29864501953125,385.4616394042969,54.972591400146484,359.0397033691406,2.322305679321289,17.103866577148438
14365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14438,209.63174438476563,85.954833984375,255.20957946777344,32.938499450683594,228.06239318847656,114.60883331298828,367.1408996582031,227.68785095214844,378.91424560546875,22.640993118286133,4.809037208557129
14439,429.035400390625,86.7826156616211,36.97383117675781,245.1993408203125,123.4857177734375,30.317100524902344,312.7808532714844,140.4835662841797,432.53680419921875,13.019754409790039,13.118367195129395
14440,721.53411865234375,86.5658187866211,5.866429328918457,111.24674987792969,91.13832092285156,67.20280456542969,285.0837097167969,43.48059844970703,453.5685729980469,2.438614845275879,1.522583246231079
14441,130.50833129882813,84.985870361328125,266.6009521484375,49.6637077331543,238.18980407714844,35.225067138671875,247.68714904785156,296.586669921875,432.1977844238281,18.772863388061523,3.5384132862091064
14442,0.33693405985832214,77.8478775024414,542.43450927734375,65.77046966552734,47.964603424072266,4.702189922332764,173.73709106445313,256.0704040527344,365.00823974609375,37.666221618652344,6.110311508178711
14443,8.780052185058594,77.55644989013672,113.0675277709961,146.2894744873047,15.103666305541992,4.343977451324463,134.59642028808594,494.29803466796875,333.43804931640625,38.13967514038086,6.1175761222839355
14444,18.427104949951172,83.50389099121094,38.2823371887207,169.08502197265625,0.04625977948307991,1.648240327835083,127.88670349121094,478.4674987792969,367.73138427734375,29.44220733642578,0.7409424781799316
14445,2.5370864868164063,87.39160919189453,24.8865966796875,172.99668884277344,0,0.14280885457992554,127.97673797607422,208.6845245361328,398.09771728515625,15.044960021972656,2.774178981781006
14446,1.0088200569152832,86.89460754394531,8.12416934967041,330.2191467285156,0,0.17077143490314484,131.7237548828125,142.35736083984375,404.5956115722656,8.265676498413086,0.03436969220638275
14447,1.8358243703842163,82.19319152832031,49.72374725341797,443.6257629394531,0,0.004932560492306948,135.69573974609375,290.42791748046875,397.4726257324219,11.512408256530762,0.011935490183532238
14448,3.0026586055755615,80.05260467529297,61.721622467041016,342.47686767578125,0,0.015170376747846603,135.78541564941406,329.06951904296875,398.1289978027344,14.399982452392578,0.028826987370848656
14449,0.6623780131340027,79.12044525146484,31.93752670288086,389.18768310546875,0,0.009648601524531841,139.55105590820313,368.17431640625,399.92181396484375,12.953241348266602,0.2702680826187134
14450,7.1508588790893555,75.72828674316406,157.43148803710938,185.05224609375,0,0.5250808000564575,144.3635711669922,592.1663818359375,394.8726806640625,12.740165710449219,0.05350923910737038
14451,3.0830092430114746,73.049774169921875,294.5030822753906,108.49923706054688,0,0.10852166265249252,149.74014282226563,581.59112548828125,387.0132141113281,14.40941047668457,0.013727364130318165
14452,16.721113204956055,76.71588134765625,98.8738021850586,339.8061828613281,9.583548526279628e-4,0.37700384855270386,154.36203002929688,502.1802673339844,394.96136474609375,11.359055519104004,0.09880302846431732
14453,50.57057571411133,72.69913482666016,178.2078094482422,329.6380920410156,10.590373039245605,1.8943004608154297,157.12857055664063,419.5612487792969,394.9449157714844,18.414447784423828,0.6172274351119995
14454,36.49890899658203,69.516632080078125,270.9146728515625,226.9332733154297,45.65092849731445,2.4031312465667725,154.12742614746094,410.44580078125,367.7086486816406,27.494251251220703,2.7867770195007324
14455,25.60726547241211,71.28656005859375,184.64273071289063,258.7257080078125,28.60976791381836,1.2105228900909424,151.2897491455078,382.6658935546875,350.9962158203125,20.810640335083008,3.396155834197998
14456,1.9718211889266968,83.76072692871094,20.979461669921875,153.77426147460938,0.9456020593643188,0.08036082983016968,150.83810424804688,153.91546630859375,367.6229248046875,15.651320457458496,0.02423570118844509
14457,1.5506930351257324,84.74139404296875,0.2375405728816986,96.04631805419922,4.6861195005476475e-4,0.0650930404663086,153.50315856933594,195.12921142578125,400.4006652832031,11.620195388793945,1.6967982053756714
14458,3.437910795211792,81.50746154785156,15.300827980041504,179.51947021484375,0,1.898543357849121,155.91127014160156,462.95098876953125,411.9101867675781,18.065237045288086,3.707686185836792
14459,8.47631549835205,73.28578186035156,172.92626953125,168.128662109375,13.303436279296875,1.4626885652542114,152.5873565673828,580.7830810546875,400.9071350097656,25.657228469848633,1.0622665882110596
14460,27.391582489013672,69.7889175415039,260.78228759765625,167.84385681152344,39.02911376953125,19.595844268798828,148.03749084472656,481.1344909667969,385.2356262207031,23.78314781188965,1.0777817964553833
14461,108.46715545654297,70.43853759765625,235.70880126953125,253.35037231445313,12.630141258239746,15.295108795166016,146.17799377441406,348.3046875,368.4693298339844,20.235788345336914,2.1162641048431396
14462,28.88235855102539,60.60703659057617,442.1509704589844,211.7215576171875,31.6341609954834,3.2545220851898193,140.13143920898438,258.9144592285156,333.8604431152344,39.6904411315918,1.2151603698730469
14463,6.864384651184082,49.5108757019043,458.44366455078125,316.8852233886719,21.880281448364258,3.945530652999878,136.56312561035156,127.57949829101563,287.09814453125,46.2569580078125,3.074991226196289
14464,4.355352401733398,52.95663833618164,324.54248046875,475.4631042480469,0.5543577075004578,3.759597063064575,144.9769287109375,148.88938903808594,270.1664123535156,29.458423614501953,4.4308695793151855
14465,1.4186277389526367,54.00786209106445,363.6275329589844,389.8373718261719,91.090179443359375,5.230778694152832,154.6372528076172,143.1202850341797,293.3786926269531,20.521398544311523,7.117513179779053
14466,12.924513816833496,53.98137664794922,383.9206237792969,339.39459228515625,87.27176666259766,139.85830688476563,176.2244415283203,135.7896270751953,334.2234802246094,16.67728042602539,1.5886023044586182
14467,53.23722839355469,63.75923156738281,31.159635543823242,847.65289306640625,2.0993340015411377,35.30369186401367,200.60386657714844,56.294189453125,369.23004150390625,5.244143009185791,0.3313167989253998
14468,221.66232299804688,68.26775360107422,0.35290274024009705,768.9024658203125,0,1.6334737539291382,210.2106475830078,7.596909046173096,389.5442199707031,3.386650562286377,0.3965441882610321
14469,393.29681396484375,67.5977554321289,1.2097491708118469e-4,600.31732177734375,0,0.6125649213790894,218.2388458251953,5.066343784332275,402.6003112792969,2.7476508617401123,0.16699936985969543
14470,602.25640869140625,65.6705093383789,0.003734502475708723,394.0189208984375,0,1.6930171251296997,227.55282592773438,1.7803375720977783,410.3830871582031,2.4308018684387207,0.16252531111240387
14471,667.15838623046875,63.3045654296875,0.0029856087639927864,329.524169921875,0,1.9769091606140137,238.6272735595703,1.3280742168426514,416.5828552246094,2.5747785568237305,0.06421489268541336
14472,772.7978515625,60.37244415283203,0.003735680365934968,223.81002807617188,0,2.124321222305298,246.23426818847656,1.6333699226379395,423.1072692871094,2.2712459564208984,0.032819945365190506
14473,724.5347900390625,57.544036865234375,0.031127125024795532,271.22491455078125,0,1.8866217136383057,253.23875427246094,2.276832103729248,426.9209289550781,2.5735526084899902,0.09758170694112778
14474,526.77587890625,55.23991394042969,0.4068327248096466,466.56695556640625,0,1.3720706701278687,261.0399169921875,3.8765182495117188,426.9990234375,3.451620101928711,0.49737274646759033
14475,473.6783142089844,51.74266052246094,1.2129870653152466,513.0504150390625,0,2.092827796936035,270.2096252441406,6.926284313201904,425.6687927246094,3.5523393154144287,2.920637845993042
14476,507.5459899902344,47.48884582519531,3.080422878265381,472.4112548828125,0,1.4463050365447998,279.42388916015625,8.848250389099121,425.47747802734375,3.8478434085845947,6.231443881988525
14477,642.21234130859375,42.91637420654297,7.802179336547852,325.9646911621094,0,2.6713781356811523,285.5885314941406,12.596343040466309,425.0351867675781,3.2825729846954346,8.98262882232666
14478,580.5037841796875,36.78795623779297,19.638717651367188,373.0877380371094,0,3.6037096977233887,291.16497802734375,21.621540069580078,422.5200500488281,3.1200008392333984,2.0659236907958984
14479,456.49505615234375,31.065370559692383,79.1326904296875,360.816162109375,0,17.313920974731445,298.414794921875,72.1059341430664,418.8543701171875,4.1037116050720215,21.358884811401367
14480,299.8767395019531,26.037092208862305,100.72516632080078,479.5552978515625,0,17.94968605041504,306.2979431152344,100.33553314208984,413.7801208496094,4.972500801086426,10.224761009216309
14481,378.7470703125,24.672710418701172,157.66709899902344,284.0637512207031,0,25.440868377685547,307.43597412109375,158.68338012695313,410.9662170410156,4.2667999267578125,8.968841552734375
14482,422.8858337402344,23.848440170288086,235.43397521972656,158.38600158691406,0,71.03905487060547,312.63836669921875,141.71836853027344,405.49163818359375,5.100096225738525,10.258126258850098
14483,335.1961364746094,24.437204360961914,246.1318359375,162.71026611328125,0,175.31639099121094,318.1955261230469,163.5688018798828,397.1460876464844,4.585616588592529,12.640905380249023
14484,557.27630615234375,25.876821517944336,196.42233276367188,101.78192901611328,0,20.810319900512695,321.3592224121094,122.57684326171875,391.03363037109375,3.794198751449585,4.109261512756348
14485,679.2845458984375,25.997474670410156,156.900146484375,63.167911529541016,0.0495518259704113,7.717818737030029,324.41436767578125,82.833831787109375,386.57574462890625,3.1642439365386963,8.416234016418457
14486,445.1172180175781,25.172576904296875,312.55694580078125,101.52151489257813,0.18507364392280579,17.92302131652832,324.50299072265625,119.686279296875,382.6149597167969,3.719128131866455,5.689975261688232
